HOUSEID,PERSONID,FRSTHM,OUTOFTWN,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,ONTD_P13,ONTD_P14,ONTD_P15,TDCASEID,HH_HISP,HH_RACE,DRIVER,R_SEX,WORKER,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,LIF_CYC,TRIPPURP,AWAYHOME,CDIVMSAR,CENSUS_D,CENSUS_R,DROP_PRK,DRVR_FLG,EDUC,ENDTIME,HH_ONTD,HHMEMDRV,HHRESP,HHSTATE,HHSTFIPS,INTSTATE,MSACAT,MSASIZE,NONHHCNT,NUMONTRP,PAYTOLL,PRMACT,PROXY,PSGR_FLG,R_AGE,RAIL,STRTTIME,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TRACCTM,TRAVDAY,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,TREGRTM,TRPACCMP,TRPHHACC,TRPHHVEH,TRPTRANS,TRVL_MIN,TRVLCMIN,TRWAITTM,URBAN,URBANSIZE,URBRUR,USEINTST,USEPUBTR,VEHID,WHODROVE,WHYFROM,WHYTO,WHYTRP1S,WRKCOUNT,DWELTIME,WHYTRP90,TDTRPNUM,TDWKND,TDAYDATE,TRPMILES,WTTRDFIN,VMT_MILE,PUBTRANS,HOMEOWN,HOMETYPE,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,GASPRICE,VEHTYPE,HH_CBSA,HHC_MSA
20020248,02,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480202,02,01,01,02,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1310,5,01,01,GA,13,02,01,05,0,5,-1,01,01,01,40,01,1240,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,30,30,-1,04,06,02,01,02,01,01,41,82,80,3,30,10,02,01,200808,16,857470.50685,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,02,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480203,02,01,01,02,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1540,5,01,01,GA,13,01,01,05,0,5,02,01,01,01,40,01,1340,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,120,120,-1,04,06,02,01,02,01,01,82,41,40,3,80,03,03,01,200808,113,857470.50685,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,02,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480204,02,01,01,02,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1725,5,01,01,GA,13,02,01,05,0,5,-1,01,01,01,40,01,1700,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,25,25,-1,04,06,02,01,02,01,01,41,82,80,3,80,10,04,01,200808,4,857470.50685,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,02,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480205,02,01,01,02,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,01,02,1900,5,01,01,GA,13,02,01,05,0,5,-1,01,01,02,40,01,1845,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,15,15,-1,04,06,02,01,02,01,02,82,50,50,3,-9,10,05,01,200808,9,857470.50685,9,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,03,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480301,02,01,01,01,01,4,11,5,3,3,01,06,HBSHOP,-1,51,05,03,-1,02,02,1225,5,01,01,GA,13,02,01,05,0,5,-1,01,02,01,18,01,1200,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,17,25,-1,04,06,02,01,02,01,01,01,41,40,3,15,03,01,01,200808,12,1614257.7476,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,03,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480302,02,01,01,01,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1310,5,01,01,GA,13,02,01,05,0,5,-1,01,02,01,18,01,1240,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,30,30,-1,04,06,02,01,02,01,01,41,82,80,3,30,10,02,01,200808,16,1614257.7476,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,03,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480303,02,01,01,01,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1540,5,01,01,GA,13,01,01,05,0,5,02,01,02,01,18,01,1340,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,120,120,-1,04,06,02,01,02,01,01,82,41,40,3,80,03,03,01,200808,113,1614257.7476,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,03,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480304,02,01,01,01,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1725,5,01,01,GA,13,02,01,05,0,5,-1,01,02,01,18,01,1700,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,25,25,-1,04,06,02,01,02,01,01,41,82,80,3,80,10,04,01,200808,4,1614257.7476,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,03,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480305,02,01,01,01,01,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,02,1900,5,01,01,GA,13,02,01,05,0,5,-1,01,02,01,18,01,1845,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,15,15,-1,04,06,02,01,02,01,02,82,52,50,3,-9,07,05,01,200808,9,1614257.7476,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,04,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480401,02,01,01,02,-1,4,11,5,3,3,01,06,HBSHOP,-1,51,05,03,-1,02,-1,1225,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,15,01,1200,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,17,25,-1,04,06,02,01,02,01,01,01,41,40,3,15,03,01,01,200808,12,755920.99424,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,04,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480402,02,01,01,02,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1310,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,15,01,1240,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,30,30,-1,04,06,02,01,02,01,01,41,82,80,3,30,10,02,01,200808,16,755920.99424,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,04,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480403,02,01,01,02,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1540,5,01,01,GA,13,01,01,05,0,5,02,-1,02,01,15,01,1340,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,120,120,-1,04,06,02,01,02,01,01,82,41,40,3,80,03,03,01,200808,113,755920.99424,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,04,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480404,02,01,01,02,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1725,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,15,01,1700,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,25,25,-1,04,06,02,01,02,01,01,41,82,80,3,80,10,04,01,200808,4,755920.99424,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,04,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480405,02,01,01,02,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1900,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,15,01,1845,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,15,15,-1,04,06,02,01,02,01,02,82,50,50,3,-9,10,05,01,200808,9,755920.99424,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,05,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480501,02,01,-1,01,-1,4,11,5,3,3,01,06,HBSHOP,-1,51,05,03,-1,02,-1,1225,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,12,01,1200,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,17,25,-1,04,06,02,01,02,01,01,01,41,40,3,15,03,01,01,200808,12,656773.85776,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,05,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480502,02,01,-1,01,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1310,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,12,01,1240,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,30,30,-1,04,06,02,01,02,01,01,41,82,80,3,30,10,02,01,200808,16,656773.85776,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,05,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480503,02,01,-1,01,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1540,5,01,01,GA,13,01,01,05,0,5,02,-1,02,01,12,01,1340,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,120,120,-1,04,06,02,01,02,01,01,82,41,40,3,80,03,03,01,200808,113,656773.85776,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,05,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480504,02,01,-1,01,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1725,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,12,01,1700,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,25,25,-1,04,06,02,01,02,01,01,41,82,80,3,80,10,04,01,200808,4,656773.85776,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020248,05,01,-1,01,01,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200202480505,02,01,-1,01,-1,4,11,5,3,3,01,06,NHB,-1,51,05,03,-1,02,-1,1900,5,01,01,GA,13,02,01,05,0,5,-1,-1,02,01,12,01,1845,-1,-1,-1,-1,-1,-1,07,-1,-1,-1,-1,-1,-1,4,4,01,04,15,15,-1,04,06,02,01,02,01,02,82,50,50,3,-9,10,05,01,200808,9,656773.85776,-1,02,01,01,TC,50,30,50,25,50,20,50,363.1,04,12060,0520
20020846,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460101,01,01,01,01,02,3,17,3,3,3,01,10,HBO,-1,52,05,03,-1,-1,04,0745,1,-1,01,FL,12,-1,02,04,-1,1,-1,06,01,-1,61,02,0730,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,01,01,02,02,-1,-1,01,64,60,1,1,04,01,01,200901,0.4444444444,280843.27464,-1,02,01,01,S,750,40,3000,750,750,40,3000,181,-1,36740,5960
20020846,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460102,01,01,01,01,02,3,17,3,3,3,01,10,HBO,-1,52,05,03,-1,-1,04,0810,1,-1,01,FL,12,-1,02,04,-1,1,-1,06,01,-1,61,02,0746,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,0,02,23,24,24,-1,01,01,01,02,02,-1,-1,64,01,01,1,500,04,02,01,200901,0.5555555556,280843.27464,-1,02,01,01,S,750,40,3000,750,750,40,3000,181,-1,36740,5960
20020846,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460103,01,01,01,01,02,3,17,3,3,3,01,10,HBO,-1,52,05,03,-1,-1,04,1645,1,-1,01,FL,12,-1,02,04,-1,1,-1,06,01,-1,61,02,1630,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,0,02,23,15,15,-1,01,01,01,02,02,-1,-1,01,64,60,1,1,04,03,01,200901,0.4444444444,280843.27464,-1,02,01,01,S,750,40,3000,750,750,40,3000,181,-1,36740,5960
20020846,01,01,-1,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460104,01,01,01,01,02,3,17,3,3,3,01,10,HBO,-1,52,05,03,-1,-1,04,1710,1,-1,01,FL,12,-1,02,04,-1,1,-1,06,01,-1,61,02,1646,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,0,02,23,24,24,-1,01,01,01,02,02,-1,-1,64,01,01,1,-9,04,04,01,200901,0.5555555556,280843.27464,-1,02,01,01,S,750,40,3000,750,750,40,3000,181,-1,36740,5960
20020846,02,01,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460201,01,01,01,02,01,3,17,3,3,3,01,10,HBW,-1,52,05,03,-1,01,04,0736,1,-1,01,FL,12,-1,02,04,0,1,-1,01,02,02,24,02,0730,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,03,6,6,-1,01,01,01,02,02,02,02,01,11,10,1,516,01,01,01,200901,3,637465.55097,3,02,01,01,S,750,40,3000,750,750,40,3000,181,03,36740,5960
20020846,02,01,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460202,01,01,01,02,01,3,17,3,3,3,01,10,NHB,-1,52,05,03,-1,01,04,1617,1,01,01,FL,12,-1,02,04,2,3,-1,01,02,02,24,02,1612,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,2,0,01,03,5,5,-1,01,01,01,02,02,02,02,11,54,50,1,131,10,02,01,200901,2,637465.55097,2,02,01,01,S,750,40,3000,750,750,40,3000,181,03,36740,5960
20020846,02,01,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208460203,01,01,01,02,01,3,17,3,3,3,01,10,HBSOCREC,-1,52,05,03,-1,01,04,1840,1,-1,01,FL,12,-1,02,04,0,1,-1,01,02,02,24,02,1828,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,03,12,12,-1,01,01,01,02,02,02,02,54,01,01,1,-9,01,03,01,200901,4,637465.55097,4,02,01,01,S,750,40,3000,750,750,40,3000,181,03,36740,5960
20020864,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208640101,02,01,01,02,02,1,18,1,3,1,01,09,HBO,-1,52,05,03,-1,01,04,1440,1,-1,01,NC,37,02,02,04,0,1,-1,06,01,02,84,02,1435,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,01,02,01,01,02,01,01,01,30,30,0,50,06,01,02,200812,1,455.24707212,1,02,01,01,TC,300,5,300,75,300,0,750,186,01,XXXXX,3120
20020864,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208640102,02,01,01,02,02,1,18,1,3,1,01,09,NHB,-1,52,05,03,-1,01,04,1540,1,-1,01,NC,37,02,02,04,0,1,-1,06,01,02,84,02,1530,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,01,02,01,01,02,01,01,30,42,40,0,5,04,02,02,200812,3,455.24707212,3,02,01,01,TC,300,5,300,75,300,0,750,186,01,XXXXX,3120
20020864,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208640103,02,01,01,02,02,1,18,1,3,1,01,09,HBSHOP,-1,52,05,03,-1,01,04,1555,1,-1,01,NC,37,02,02,04,0,1,-1,06,01,02,84,02,1545,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,10,10,-1,01,02,01,01,02,01,01,42,01,01,0,110,06,03,02,200812,3,455.24707212,3,02,01,01,TC,300,5,300,75,300,0,750,186,01,XXXXX,3120
20020864,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208640104,02,01,01,02,02,1,18,1,3,1,01,09,HBSHOP,-1,52,05,03,-1,-9,04,1800,1,02,01,NC,37,01,02,04,2,3,02,06,01,-9,84,02,1745,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,2,0,02,01,15,15,-1,01,02,01,01,02,-1,-1,01,82,80,0,45,10,04,02,200812,9,455.24707212,-1,02,01,01,TC,300,5,300,75,300,0,750,186,-1,XXXXX,3120
20020864,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208640105,02,01,01,02,02,1,18,1,3,1,01,09,NHB,-1,52,05,03,-1,-9,04,1850,1,02,01,NC,37,02,02,04,2,3,-1,06,01,-9,84,02,1845,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,2,0,02,01,5,5,-1,01,02,01,01,02,-1,-1,82,41,40,0,30,03,05,02,200812,1,455.24707212,-1,02,01,01,TC,300,5,300,75,300,0,750,186,-1,XXXXX,3120
20020864,01,01,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200208640106,02,01,01,02,02,1,18,1,3,1,01,09,HBSHOP,-1,52,05,03,-1,-9,04,1950,1,02,01,NC,37,01,02,04,2,3,02,06,01,-9,84,02,1920,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,2,0,02,01,20,30,-1,01,02,01,01,02,-1,-1,41,01,01,0,-9,10,06,02,200812,9,455.24707212,-1,02,01,01,TC,300,5,300,75,300,0,750,186,-1,XXXXX,3120
20020976,03,01,-1,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200209760301,01,07,01,02,01,3,06,4,2,4,01,10,HBW,-1,92,09,04,-1,01,02,0942,1,-1,01,CA,06,01,02,04,0,1,02,01,01,02,48,02,0930,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,12,12,-1,01,04,01,01,02,02,03,01,11,10,1,483,01,01,02,200810,8,76154.348572,8,02,01,01,U,7000,70,17000,3000,7000,70,30000,305,03,41740,7320
20020976,03,01,-1,02,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200209760302,01,07,01,02,01,3,06,4,2,4,01,10,HBW,-1,92,09,04,-1,01,02,1757,1,-1,01,CA,06,01,02,04,0,1,02,01,01,02,48,02,1745,-1,-1,-1,-1,-1,-1,03,-1,-1,-1,-1,-1,-1,0,0,01,01,12,12,-1,01,04,01,01,02,02,03,11,01,01,1,-9,01,02,02,200810,8,76154.348572,8,02,01,01,U,7000,70,17000,3000,7000,70,30000,305,03,41740,7320
20020976,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200209760401,01,07,01,01,02,3,06,4,2,4,01,10,HBO,-1,92,09,04,-1,-1,01,0730,1,-1,01,CA,06,-1,02,04,0,1,-1,05,02,-1,18,02,0700,23,-1,-1,-1,-1,10,03,23,-1,-1,-1,-1,2,0,0,02,09,30,30,10,01,04,01,02,01,-1,-1,01,21,20,1,450,05,01,02,200810,3,265929.26075,-1,01,01,01,U,7000,70,17000,3000,7000,70,30000,305,-1,41740,7320
20020976,04,01,-1,02,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200209760402,01,07,01,01,02,3,06,4,2,4,01,10,HBO,-1,92,09,04,-1,-1,01,1530,1,-1,01,CA,06,-1,02,04,0,1,-1,05,02,-1,18,02,1500,23,-1,-1,-1,-1,5,03,23,-1,-1,-1,-1,10,0,0,02,09,30,30,0,01,04,01,02,01,-1,-1,21,01,01,1,-9,05,02,02,200810,3,265929.26075,-1,01,01,01,U,7000,70,17000,3000,7000,70,30000,305,-1,41740,7320
20021227,01,01,-1,01,02,-1,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270101,01,07,01,01,01,3,03,6,3,4,02,06,HBSOCREC,-1,93,09,04,-1,-1,01,0930,1,-1,01,CA,06,-1,03,02,-1,1,-1,02,01,-1,54,02,0900,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,0,02,23,30,30,-1,04,06,02,02,02,-1,-1,01,51,50,2,1,10,01,01,200902,1.6666666667,906731.80539,-1,02,02,03,TC,50,40,50,25,50,30,50,217.5,-1,XXXXX,XXXX
20021227,01,01,-1,01,02,-1,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270102,01,07,01,01,01,3,03,6,3,4,02,06,HBSOCREC,-1,93,09,04,-1,-1,01,1000,1,-1,01,CA,06,-1,03,02,-1,1,-1,02,01,-1,54,02,0931,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,0,02,23,31,29,-1,04,06,02,02,02,-1,-1,51,01,01,2,140,10,02,01,200902,1.6666666667,906731.80539,-1,02,02,03,TC,50,40,50,25,50,30,50,217.5,-1,XXXXX,XXXX
20021227,01,01,-1,01,01,-1,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270103,01,07,01,01,01,3,03,6,3,4,02,06,HBO,-1,93,09,04,-1,01,01,1228,5,01,01,CA,06,-1,03,02,1,6,-1,02,01,02,54,02,1220,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,5,4,01,01,8,8,-1,04,06,02,02,02,01,01,01,22,20,2,67,05,03,01,200902,1,906731.80539,1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,01,01,-1,01,01,-1,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270104,01,07,01,01,01,3,03,6,3,4,02,06,HBO,-1,93,09,04,-1,01,01,1340,4,01,01,CA,06,-1,03,02,0,4,-1,02,01,02,54,02,1335,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,3,3,01,01,5,5,-1,04,06,02,02,02,01,01,22,01,01,2,-9,05,04,01,200902,1,906731.80539,1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,02,01,-1,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270201,01,07,01,02,01,3,03,6,3,4,02,06,HBW,-1,93,09,04,-1,01,01,0800,1,-1,01,CA,06,-1,03,02,0,1,-1,01,01,02,52,02,0755,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,04,06,02,02,02,01,02,01,11,10,2,145,01,01,01,200902,1,1077672.9286,1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,02,01,-1,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270202,01,07,01,02,01,3,03,6,3,4,02,06,HBW,-1,93,09,04,-1,01,01,1030,1,-1,01,CA,06,-1,03,02,0,1,-1,01,01,02,52,02,1025,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,04,06,02,02,02,01,02,11,01,01,2,110,01,02,01,200902,1,1077672.9286,1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,01,01,-1,01,01,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270203,01,07,01,02,01,3,03,6,3,4,02,06,HBO,-1,93,09,04,-1,02,01,1228,5,01,01,CA,06,-1,03,02,1,6,-1,01,01,01,52,02,1220,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,5,4,01,01,8,8,-1,04,06,02,02,02,01,01,01,22,20,2,67,05,03,01,200902,1,1077672.9286,-1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,01,01,-1,01,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270204,01,07,01,02,01,3,03,6,3,4,02,06,HBO,-1,93,09,04,-1,02,01,1340,4,01,01,CA,06,-1,03,02,0,4,-1,01,01,01,52,02,1335,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,3,3,01,01,5,5,-1,04,06,02,02,02,01,01,22,01,01,2,140,05,04,01,200902,1,1077672.9286,-1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,02,01,-1,02,02,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270206,01,07,01,02,01,3,03,6,3,4,02,06,HBW,-1,93,09,04,-1,01,01,1605,2,01,01,CA,06,-1,03,02,0,2,-1,01,01,02,52,02,1600,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,1,1,01,01,5,5,-1,04,06,02,02,02,01,02,01,11,10,2,10,01,06,01,200902,1,1077672.9286,1,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,02,01,-1,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270207,01,07,01,02,01,3,03,6,3,4,02,06,NHB,-1,93,09,04,-1,01,01,1620,1,-1,01,CA,06,-1,03,02,0,1,-1,01,01,02,52,02,1615,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,5,5,-1,04,06,02,02,02,01,02,11,41,40,2,10,03,07,01,200902,0.5555555556,1077672.9286,0.5555555556,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
20021227,02,01,-1,02,01,-1,02,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,200212270208,01,07,01,02,01,3,03,6,3,4,02,06,NHB,-1,93,09,04,-1,01,01,1633,1,-1,01,CA,06,-1,03,02,0,1,-1,01,01,02,52,02,1630,-1,-1,-1,-1,-1,-1,01,-1,-1,-1,-1,-1,-1,0,0,01,01,3,3,-1,04,06,02,02,02,01,02,41,42,40,2,1,04,08,01,200902,0.2222222222,1077672.9286,0.2222222222,02,02,03,TC,50,40,50,25,50,30,50,217.5,01,XXXXX,XXXX
